zip_code_tabulation_area,City,State,County,DMA
19519,Earlville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19520,Elverson,PA,Chester,"PHILADELPHIA, PENNSYLVANIA"
19522,Fleetwood,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19523,Geigertown,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19525,Gilbertsville,PA,Montgomery,"PHILADELPHIA, PENNSYLVANIA"
19526,Hamburg,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19529,Kempton,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19530,Kutztown,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19533,Leesport,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19534,Lenhartsville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19535,Limekiln,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19536,Lyon Station,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19538,Maxatawny,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19539,Mertztown,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19540,Mohnton,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19541,Mohrsville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19542,Monocacy Station,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19543,Morgantown,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19544,Mount Aetna,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19545,New Berlinville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19547,Oley,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19548,Pine Forge,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19549,Port Clinton,PA,Schuylkill,"WILKES BARRE SCRANTON, PENNSYLVANIA"
19550,Rehrersburg,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19551,Robesonia,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19554,Shartlesville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19555,Shoemakersville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19557,Stony Run,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19559,Strausstown,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19560,Temple,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19562,Topton,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19564,Virginville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19565,Wernersville,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19567,Womelsdorf,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19601,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19602,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19603,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19604,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19605,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19606,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19607,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19608,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19609,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19610,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19611,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19612,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19640,Reading,PA,Berks,"PHILADELPHIA, PENNSYLVANIA"
19701,Bear,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19702,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19703,Claymont,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19706,Delaware City,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19707,Hockessin,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19708,Kirkwood,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19709,Middletown,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19710,Montchanin,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19711,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19712,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19713,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19714,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19715,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19716,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19717,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19718,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19720,New Castle,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19721,New Castle,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19725,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19726,Newark,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19730,Odessa,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19731,Port Penn,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19732,Rockland,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19733,Saint Georges,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19734,Townsend,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19735,Winterthur,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19736,Yorklyn,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19801,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19802,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19803,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19804,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19805,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19806,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19807,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19808,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19809,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19810,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19850,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19880,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19884,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19885,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19886,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19887,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19889,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19890,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19891,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19892,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19893,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19894,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19895,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19896,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19897,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19898,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19899,Wilmington,DE,New Castle,"PHILADELPHIA, PENNSYLVANIA"
19901,Dover,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19902,Dover Afb,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19903,Dover,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19904,Dover,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19905,Dover,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19906,Dover,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19930,Bethany Beach,DE,Sussex,"SALISBURY, MARYLAND"
19931,Bethel,DE,Sussex,"SALISBURY, MARYLAND"
19933,Bridgeville,DE,Sussex,"SALISBURY, MARYLAND"
19934,Camden Wyoming,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19936,Cheswold,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19938,Clayton,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19939,Dagsboro,DE,Sussex,"SALISBURY, MARYLAND"
19940,Delmar,DE,Sussex,"SALISBURY, MARYLAND"
19941,Ellendale,DE,Sussex,"SALISBURY, MARYLAND"
19943,Felton,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19944,Fenwick Island,DE,Sussex,"SALISBURY, MARYLAND"
19945,Frankford,DE,Sussex,"SALISBURY, MARYLAND"
19946,Frederica,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19947,Georgetown,DE,Sussex,"SALISBURY, MARYLAND"
19950,Greenwood,DE,Sussex,"SALISBURY, MARYLAND"
19951,Harbeson,DE,Sussex,"SALISBURY, MARYLAND"
19952,Harrington,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19953,Hartly,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19954,Houston,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19955,Kenton,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19956,Laurel,DE,Sussex,"SALISBURY, MARYLAND"
19958,Lewes,DE,Sussex,"SALISBURY, MARYLAND"
19960,Lincoln,DE,Sussex,"SALISBURY, MARYLAND"
19961,Little Creek,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19962,Magnolia,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19963,Milford,DE,Sussex,"SALISBURY, MARYLAND"
19964,Marydel,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19966,Millsboro,DE,Sussex,"SALISBURY, MARYLAND"
19967,Millville,DE,Sussex,"SALISBURY, MARYLAND"
19968,Milton,DE,Sussex,"SALISBURY, MARYLAND"
19969,Nassau,DE,Sussex,"SALISBURY, MARYLAND"
19970,Ocean View,DE,Sussex,"SALISBURY, MARYLAND"
19971,Rehoboth Beach,DE,Sussex,"SALISBURY, MARYLAND"
19973,Seaford,DE,Sussex,"SALISBURY, MARYLAND"
19975,Selbyville,DE,Sussex,"SALISBURY, MARYLAND"
19977,Smyrna,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19979,Viola,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
19980,Woodside,DE,Kent,"PHILADELPHIA, PENNSYLVANIA"
20001,Washington,DC,Washington,"WASHINGTON, DC"
20002,Washington,DC,Washington,"WASHINGTON, DC"
20003,Washington,DC,Washington,"WASHINGTON, DC"
20004,Washington,DC,Washington,"WASHINGTON, DC"
20005,Washington,DC,Washington,"WASHINGTON, DC"
20006,Washington,DC,Washington,"WASHINGTON, DC"
20007,Washington,DC,Washington,"WASHINGTON, DC"
20008,Washington,DC,Washington,"WASHINGTON, DC"
20009,Washington,DC,Washington,"WASHINGTON, DC"
20010,Washington,DC,Washington,"WASHINGTON, DC"
20011,Washington,DC,Washington,"WASHINGTON, DC"
20012,Washington,DC,Washington,"WASHINGTON, DC"
20013,Washington,DC,Washington,"WASHINGTON, DC"
20015,Washington,DC,Washington,"WASHINGTON, DC"
20016,Washington,DC,Washington,"WASHINGTON, DC"
20017,Washington,DC,Washington,"WASHINGTON, DC"
20018,Washington,DC,Washington,"WASHINGTON, DC"
20019,Washington,DC,Washington,"WASHINGTON, DC"
20020,Washington,DC,Washington,"WASHINGTON, DC"
20024,Washington,DC,Washington,"WASHINGTON, DC"
20026,Washington,DC,Washington,"WASHINGTON, DC"
20029,Washington,DC,Washington,"WASHINGTON, DC"
20030,Washington,DC,Washington,"WASHINGTON, DC"
20032,Washington,DC,Washington,"WASHINGTON, DC"
20033,Washington,DC,Washington,"WASHINGTON, DC"
20035,Washington,DC,Washington,"WASHINGTON, DC"
20036,Washington,DC,Washington,"WASHINGTON, DC"
20037,Washington,DC,Washington,"WASHINGTON, DC"
20038,Washington,DC,Washington,"WASHINGTON, DC"
20039,Washington,DC,Washington,"WASHINGTON, DC"
20040,Washington,DC,Washington,"WASHINGTON, DC"
20041,Washington,DC,Washington,"WASHINGTON, DC"
20042,Washington,DC,Washington,"WASHINGTON, DC"
20043,Washington,DC,Washington,"WASHINGTON, DC"
20044,Washington,DC,Washington,"WASHINGTON, DC"
20045,Washington,DC,Washington,"WASHINGTON, DC"
20046,Washington,DC,Washington,"WASHINGTON, DC"
20047,Washington,DC,Washington,"WASHINGTON, DC"
20049,Washington,DC,Washington,"WASHINGTON, DC"
20050,Washington,DC,Washington,"WASHINGTON, DC"
20051,Washington,DC,Washington,"WASHINGTON, DC"
20052,Washington,DC,Washington,"WASHINGTON, DC"
20053,Washington,DC,Washington,"WASHINGTON, DC"
20055,Washington,DC,Washington,"WASHINGTON, DC"
20056,Washington,DC,Washington,"WASHINGTON, DC"
20057,Washington,DC,Washington,"WASHINGTON, DC"
20058,Washington,DC,Washington,"WASHINGTON, DC"
20059,Washington,DC,Washington,"WASHINGTON, DC"
20060,Washington,DC,Washington,"WASHINGTON, DC"
20061,Washington,DC,Washington,"WASHINGTON, DC"
20062,Washington,DC,Washington,"WASHINGTON, DC"
20063,Washington,DC,Washington,"WASHINGTON, DC"
20064,Washington,DC,Washington,"WASHINGTON, DC"
20065,Washington,DC,Washington,"WASHINGTON, DC"
20066,Washington,DC,Washington,"WASHINGTON, DC"
20067,Washington,DC,Washington,"WASHINGTON, DC"
20068,Washington,DC,Washington,"WASHINGTON, DC"
20069,Washington,DC,Washington,"WASHINGTON, DC"
20070,Washington,DC,Washington,"WASHINGTON, DC"
20071,Washington,DC,Washington,"WASHINGTON, DC"
20073,Washington,DC,Washington,"WASHINGTON, DC"
20074,Washington,DC,Washington,"WASHINGTON, DC"
20075,Washington,DC,Washington,"WASHINGTON, DC"
20076,Washington,DC,Washington,"WASHINGTON, DC"
20077,Washington,DC,Washington,"WASHINGTON, DC"
20078,Washington,DC,Washington,"WASHINGTON, DC"
20080,Washington,DC,Washington,"WASHINGTON, DC"
20081,Washington,DC,Washington,"WASHINGTON, DC"
20082,Washington,DC,Washington,"WASHINGTON, DC"
20088,Washington,DC,Washington,"WASHINGTON, DC"
20090,Washington,DC,Washington,"WASHINGTON, DC"
20091,Washington,DC,Washington,"WASHINGTON, DC"
20097,Washington,DC,Washington,"WASHINGTON, DC"
20098,Washington,DC,Washington,"WASHINGTON, DC"
20099,Washington,DC,Washington,"WASHINGTON, DC"
20101,Dulles,VA,Loudoun,"WASHINGTON, DC"
20102,Dulles,VA,Loudoun,"WASHINGTON, DC"
20103,Dulles,VA,Loudoun,"WASHINGTON, DC"
20104,Dulles,VA,Loudoun,"WASHINGTON, DC"
20105,Aldie,VA,Loudoun,"WASHINGTON, DC"
20106,Amissville,VA,Rappahannock,"WASHINGTON, DC"
20107,Arcola,VA,Loudoun,"WASHINGTON, DC"
20108,Manassas,VA,Prince William,"WASHINGTON, DC"
20109,Manassas,VA,Prince William,"WASHINGTON, DC"
20110,Manassas,VA,Prince William,"WASHINGTON, DC"
20111,Manassas,VA,Prince William,"WASHINGTON, DC"
20112,Manassas,VA,Prince William,"WASHINGTON, DC"
20113,Manassas,VA,Prince William,"WASHINGTON, DC"
20115,Marshall,VA,Fauquier,"WASHINGTON, DC"
20116,Marshall,VA,Fauquier,"WASHINGTON, DC"
20117,Middleburg,VA,Loudoun,"WASHINGTON, DC"
20118,Middleburg,VA,Loudoun,"WASHINGTON, DC"
20119,Catlett,VA,Fauquier,"WASHINGTON, DC"
20120,Centreville,VA,Fairfax,"WASHINGTON, DC"
20121,Centreville,VA,Fairfax,"WASHINGTON, DC"
20122,Centreville,VA,Fairfax,"WASHINGTON, DC"
20124,Clifton,VA,Fairfax,"WASHINGTON, DC"
20128,Orlean,VA,Fauquier,"WASHINGTON, DC"
20129,Paeonian Springs,VA,Loudoun,"WASHINGTON, DC"
20130,Paris,VA,Fauquier,"WASHINGTON, DC"
20131,Philomont,VA,Loudoun,"WASHINGTON, DC"
20132,Purcellville,VA,Loudoun,"WASHINGTON, DC"
20134,Purcellville,VA,Loudoun,"WASHINGTON, DC"
20135,Bluemont,VA,Loudoun,"WASHINGTON, DC"
20136,Bristow,VA,Prince William,"WASHINGTON, DC"
20137,Broad Run,VA,Fauquier,"WASHINGTON, DC"
20138,Calverton,VA,Fauquier,"WASHINGTON, DC"
20139,Casanova,VA,Fauquier,"WASHINGTON, DC"
20140,Rectortown,VA,Fauquier,"WASHINGTON, DC"
20141,Round Hill,VA,Loudoun,"WASHINGTON, DC"
20142,Round Hill,VA,Loudoun,"WASHINGTON, DC"
20143,Catharpin,VA,Prince William,"WASHINGTON, DC"
20144,Delaplane,VA,Fauquier,"WASHINGTON, DC"
20146,Ashburn,VA,Loudoun,"WASHINGTON, DC"
20147,Ashburn,VA,Loudoun,"WASHINGTON, DC"
20148,Ashburn,VA,Loudoun,"WASHINGTON, DC"
20149,Ashburn,VA,Loudoun,"WASHINGTON, DC"
20151,Chantilly,VA,Fairfax,"WASHINGTON, DC"
20152,Chantilly,VA,Loudoun,"WASHINGTON, DC"
20153,Chantilly,VA,Fairfax,"WASHINGTON, DC"
20155,Gainesville,VA,Prince William,"WASHINGTON, DC"
20156,Gainesville,VA,Prince William,"WASHINGTON, DC"
20158,Hamilton,VA,Loudoun,"WASHINGTON, DC"
20159,Hamilton,VA,Loudoun,"WASHINGTON, DC"
20160,Lincoln,VA,Loudoun,"WASHINGTON, DC"
20163,Sterling,VA,Loudoun,"WASHINGTON, DC"
20164,Sterling,VA,Loudoun,"WASHINGTON, DC"
20165,Sterling,VA,Loudoun,"WASHINGTON, DC"
20166,Sterling,VA,Loudoun,"WASHINGTON, DC"
20167,Sterling,VA,Loudoun,"WASHINGTON, DC"
20168,Haymarket,VA,Prince William,"WASHINGTON, DC"
20169,Haymarket,VA,Prince William,"WASHINGTON, DC"
20170,Herndon,VA,Fairfax,"WASHINGTON, DC"
20171,Herndon,VA,Fairfax,"WASHINGTON, DC"
20172,Herndon,VA,Fairfax,"WASHINGTON, DC"
20175,Leesburg,VA,Loudoun,"WASHINGTON, DC"
20176,Leesburg,VA,Loudoun,"WASHINGTON, DC"
20177,Leesburg,VA,Loudoun,"WASHINGTON, DC"
20178,Leesburg,VA,Loudoun,"WASHINGTON, DC"
20180,Lovettsville,VA,Loudoun,"WASHINGTON, DC"
20181,Nokesville,VA,Prince William,"WASHINGTON, DC"
20182,Nokesville,VA,Prince William,"WASHINGTON, DC"
20184,Upperville,VA,Fauquier,"WASHINGTON, DC"
20185,Upperville,VA,Fauquier,"WASHINGTON, DC"
20186,Warrenton,VA,Fauquier,"WASHINGTON, DC"
20187,Warrenton,VA,Fauquier,"WASHINGTON, DC"
20188,Warrenton,VA,Fauquier,"WASHINGTON, DC"
20190,Reston,VA,Fairfax,"WASHINGTON, DC"
20191,Reston,VA,Fairfax,"WASHINGTON, DC"
20192,Herndon,VA,Fairfax,"WASHINGTON, DC"
20193,Reston,VA,Fairfax,"WASHINGTON, DC"
20194,Reston,VA,Fairfax,"WASHINGTON, DC"
20195,Reston,VA,Fairfax,"WASHINGTON, DC"
20196,Reston,VA,Fairfax,"WASHINGTON, DC"
20197,Waterford,VA,Loudoun,"WASHINGTON, DC"
20198,The Plains,VA,Fauquier,"WASHINGTON, DC"
20199,Dulles,VA,Loudoun,"WASHINGTON, DC"
20201,Washington,DC,Washington,"WASHINGTON, DC"
20202,Washington,DC,Washington,"WASHINGTON, DC"
20203,Washington,DC,Washington,"WASHINGTON, DC"
20204,Washington,DC,Washington,"WASHINGTON, DC"
20206,Washington,DC,Washington,"WASHINGTON, DC"
20207,Washington,DC,Washington,"WASHINGTON, DC"
20208,Washington,DC,Washington,"WASHINGTON, DC"
20210,Washington,DC,Washington,"WASHINGTON, DC"
20211,Washington,DC,Washington,"WASHINGTON, DC"
20212,Washington,DC,Washington,"WASHINGTON, DC"
20213,Washington,DC,Washington,"WASHINGTON, DC"
20214,Washington,DC,Washington,"WASHINGTON, DC"
20215,Washington,DC,Washington,"WASHINGTON, DC"
20216,Washington,DC,Washington,"WASHINGTON, DC"
20217,Washington,DC,Washington,"WASHINGTON, DC"
20218,Washington,DC,Washington,"WASHINGTON, DC"
20219,Washington,DC,Washington,"WASHINGTON, DC"
20220,Washington,DC,Washington,"WASHINGTON, DC"
20221,Washington,DC,Washington,"WASHINGTON, DC"
20222,Washington,DC,Washington,"WASHINGTON, DC"
20223,Washington,DC,Washington,"WASHINGTON, DC"
20224,Washington,DC,Washington,"WASHINGTON, DC"
20226,Washington,DC,Washington,"WASHINGTON, DC"
20227,Washington,DC,Washington,"WASHINGTON, DC"
20228,Washington,DC,Washington,"WASHINGTON, DC"
20229,Washington,DC,Washington,"WASHINGTON, DC"
20230,Washington,DC,Washington,"WASHINGTON, DC"
20231,Washington,DC,Washington,"WASHINGTON, DC"
20232,Washington,DC,Washington,"WASHINGTON, DC"
20233,Washington,DC,Washington,"WASHINGTON, DC"
20235,Washington,DC,Washington,"WASHINGTON, DC"
20237,Washington,DC,Washington,"WASHINGTON, DC"
20238,Washington,DC,Washington,"WASHINGTON, DC"
20239,Washington,DC,Washington,"WASHINGTON, DC"
20240,Washington,DC,Washington,"WASHINGTON, DC"
20241,Washington,DC,Washington,"WASHINGTON, DC"
20242,Washington,DC,Washington,"WASHINGTON, DC"
20244,Washington,DC,Washington,"WASHINGTON, DC"
20245,Washington,DC,Washington,"WASHINGTON, DC"
20250,Washington,DC,Washington,"WASHINGTON, DC"
20251,Washington,DC,Washington,"WASHINGTON, DC"
20254,Washington,DC,Washington,"WASHINGTON, DC"
20260,Washington,DC,Washington,"WASHINGTON, DC"
20261,Washington,DC,Washington,"WASHINGTON, DC"
20262,Washington,DC,Washington,"WASHINGTON, DC"
20265,Washington,DC,Washington,"WASHINGTON, DC"
20266,Washington,DC,Washington,"WASHINGTON, DC"
20268,Washington,DC,Washington,"WASHINGTON, DC"
20270,Washington,DC,Washington,"WASHINGTON, DC"
20277,Washington,DC,Washington,"WASHINGTON, DC"
20289,Washington,DC,Washington,"WASHINGTON, DC"
20299,Washington,DC,Washington,"WASHINGTON, DC"
20301,Washington,DC,Washington,"WASHINGTON, DC"
20303,Washington,DC,Washington,"WASHINGTON, DC"
20306,Washington,DC,Washington,"WASHINGTON, DC"
20307,Washington,DC,Washington,"WASHINGTON, DC"
20310,Washington,DC,Washington,"WASHINGTON, DC"
20314,Washington,DC,Washington,"WASHINGTON, DC"
20315,Washington,DC,Washington,"WASHINGTON, DC"
20317,Washington,DC,Washington,"WASHINGTON, DC"
20318,Washington,DC,Washington,"WASHINGTON, DC"
20319,Washington,DC,Washington,"WASHINGTON, DC"
20330,Washington,DC,Washington,"WASHINGTON, DC"
20332,Washington,DC,Washington,"WASHINGTON, DC"
20336,Washington,DC,Washington,"WASHINGTON, DC"
20337,Washington,DC,Washington,"WASHINGTON, DC"
20338,Washington,DC,Washington,"WASHINGTON, DC"
20340,Washington,DC,Washington,"WASHINGTON, DC"
20350,Washington,DC,Washington,"WASHINGTON, DC"
20370,Washington,DC,Washington,"WASHINGTON, DC"
20372,Washington,DC,Washington,"WASHINGTON, DC"
20373,Anacostia Annex,DC,Washington,"WASHINGTON, DC"
20374,Washington,DC,Washington,"WASHINGTON, DC"
20375,Washington,DC,Washington,"WASHINGTON, DC"
20376,Washington,DC,Washington,"WASHINGTON, DC"
20380,Washington,DC,Washington,"WASHINGTON, DC"
20388,Washington,DC,Washington,"WASHINGTON, DC"
20389,Washington,DC,Washington,"WASHINGTON, DC"
20390,Washington,DC,Washington,"WASHINGTON, DC"
20391,Washington,DC,Washington,"WASHINGTON, DC"
20392,Washington,DC,Washington,"WASHINGTON, DC"
20393,Washington,DC,Washington,"WASHINGTON, DC"
20394,Washington,DC,Washington,"WASHINGTON, DC"
20395,Washington,DC,Washington,"WASHINGTON, DC"
20398,Washington,DC,Washington,"WASHINGTON, DC"
20401,Washington,DC,Washington,"WASHINGTON, DC"
20402,Washington,DC,Washington,"WASHINGTON, DC"
20403,Washington,DC,Washington,"WASHINGTON, DC"
20404,Washington,DC,Washington,"WASHINGTON, DC"
20405,Washington,DC,Washington,"WASHINGTON, DC"
20406,Washington,DC,Washington,"WASHINGTON, DC"
20407,Washington,DC,Washington,"WASHINGTON, DC"
20408,Washington,DC,Washington,"WASHINGTON, DC"
20409,Washington,DC,Washington,"WASHINGTON, DC"
20410,Washington,DC,Washington,"WASHINGTON, DC"
20411,Washington,DC,Washington,"WASHINGTON, DC"
20412,Washington,DC,Washington,"WASHINGTON, DC"
20413,Washington,DC,Washington,"WASHINGTON, DC"
20414,Washington,DC,Washington,"WASHINGTON, DC"
20415,Washington,DC,Washington,"WASHINGTON, DC"
20416,Washington,DC,Washington,"WASHINGTON, DC"
20418,Washington,DC,Washington,"WASHINGTON, DC"
20419,Washington,DC,Washington,"WASHINGTON, DC"
20420,Washington,DC,Washington,"WASHINGTON, DC"
20421,Washington,DC,Washington,"WASHINGTON, DC"
20422,Washington,DC,Washington,"WASHINGTON, DC"
20423,Washington,DC,Washington,"WASHINGTON, DC"
20424,Washington,DC,Washington,"WASHINGTON, DC"
20425,Washington,DC,Washington,"WASHINGTON, DC"
20426,Washington,DC,Washington,"WASHINGTON, DC"
20427,Washington,DC,Washington,"WASHINGTON, DC"
20428,Washington,DC,Washington,"WASHINGTON, DC"
20429,Washington,DC,Washington,"WASHINGTON, DC"
20431,Washington,DC,Washington,"WASHINGTON, DC"
20433,Washington,DC,Washington,"WASHINGTON, DC"
20434,Washington,DC,Washington,"WASHINGTON, DC"
20435,Washington,DC,Washington,"WASHINGTON, DC"
20436,Washington,DC,Washington,"WASHINGTON, DC"
20437,Washington,DC,Washington,"WASHINGTON, DC"
20439,Washington,DC,Washington,"WASHINGTON, DC"
20440,Washington,DC,Washington,"WASHINGTON, DC"
20441,Washington,DC,Washington,"WASHINGTON, DC"
20442,Washington,DC,Washington,"WASHINGTON, DC"
20444,Washington,DC,Washington,"WASHINGTON, DC"
20447,Washington,DC,Washington,"WASHINGTON, DC"
20451,Washington,DC,Washington,"WASHINGTON, DC"
20453,Washington,DC,Washington,"WASHINGTON, DC"
20456,Washington,DC,Washington,"WASHINGTON, DC"
20460,Washington,DC,Washington,"WASHINGTON, DC"
20463,Washington,DC,Washington,"WASHINGTON, DC"
20468,Washington,DC,Washington,"WASHINGTON, DC"
20469,Washington,DC,Washington,"WASHINGTON, DC"
20470,Washington,DC,Washington,"WASHINGTON, DC"
20472,Washington,DC,Washington,"WASHINGTON, DC"
20500,Washington,DC,Washington,"WASHINGTON, DC"
20501,Washington,DC,Washington,"WASHINGTON, DC"
20502,Washington,DC,Washington,"WASHINGTON, DC"
20503,Washington,DC,Washington,"WASHINGTON, DC"
20504,Washington,DC,Washington,"WASHINGTON, DC"
20505,Washington,DC,Washington,"WASHINGTON, DC"
20506,Washington,DC,Washington,"WASHINGTON, DC"
20507,Washington,DC,Washington,"WASHINGTON, DC"
20508,Washington,DC,Washington,"WASHINGTON, DC"
20510,Washington,DC,Washington,"WASHINGTON, DC"
20515,Washington,DC,Washington,"WASHINGTON, DC"
20520,Washington,DC,Washington,"WASHINGTON, DC"
